,name,lr,hr,crs,x,y,lon,lat,LC_detail_id,LC_superclass_id,LC_superclass_text,LC_detail_text,id_general,id,neon_gee,neon_date,width,height,transform.a,transform.b,transform.c,transform.d,transform.e,transform.f,null_percent,cs_cdf,s2_date,diff_days,s2_l2a_gee,lr_path_dir,lr_60_path_dir,hr_path_dir,hr_path_dir_mini,sr_path_dir_mini,hr_60_path_dir_mini,sr_60_path_dir_mini,sr_corr_60_path_dir_mini,null_s2,land_cover,neon_start_date,neon_end_date,s2_full_asset_id,s2_start_date,s2_end_date
1171,2022_SCBI_5__3_3.tif,neon_10m_linearized/2022_SCBI_5__3_3.tif,neon_2.5m_linearized/2022_SCBI_5__3_3.tif,EPSG:32617,749960.0,4304020.0,-78.11970391196873,38.84951282358493,41.0,40.0,Forest,Deciduous,2022_SCBI_5,2022_SCBI_5__3_3,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30,2560,2560,1.0,0.0,748680.0,0.0,-1.0,4305300.0,0.0,0.9254901960784314,2022-04-28,32,20220428T155819_20220428T160457_T18STJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SCBI_5__3_3.tif,sen2neon/s2/GeoTIFF/60m/2022_SCBI_5__3_3.tif,sen2neon/neon/GeoTIFF/10m/2022_SCBI_5__3_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SCBI_5__3_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SCBI_5__3_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SCBI_5__3_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SCBI_5__3_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SCBI_5__3_3.tif,0.0,Tree cover,2022-05-30 13:15:34,2022-05-30 16:32:29,COPERNICUS/S2_SR_HARMONIZED/20220428T155819_20220428T160457_T18STJ,2022-04-28 16:12:16.790,2022-04-28 16:12:16.790
1172,2022_SCBI_5__3_4.tif,neon_10m_linearized/2022_SCBI_5__3_4.tif,neon_2.5m_linearized/2022_SCBI_5__3_4.tif,EPSG:32617,752520.0,4304020.0,-78.09024018179284,38.84878194692051,41.0,40.0,Forest,Deciduous,2022_SCBI_5,2022_SCBI_5__3_4,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30,2560,2560,1.0,0.0,751240.0,0.0,-1.0,4305300.0,41.93994577605029,0.9215686274509804,2022-04-28,32,20220428T155819_20220428T160457_T17SQD,sen2neon/s2/GeoTIFF/10-20-60m/2022_SCBI_5__3_4.tif,sen2neon/s2/GeoTIFF/60m/2022_SCBI_5__3_4.tif,sen2neon/neon/GeoTIFF/10m/2022_SCBI_5__3_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SCBI_5__3_4.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SCBI_5__3_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SCBI_5__3_4.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SCBI_5__3_4.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SCBI_5__3_4.tif,0.0,Tree cover,2022-05-30 13:15:34,2022-05-30 16:32:29,COPERNICUS/S2_SR_HARMONIZED/20220428T155819_20220428T160457_T17SQD,2022-04-28 16:12:17.486,2022-04-28 16:12:17.486
1173,2022_SCBI_5__4_1.tif,neon_10m_linearized/2022_SCBI_5__4_1.tif,neon_2.5m_linearized/2022_SCBI_5__4_1.tif,EPSG:32617,744840.0,4301460.0,-78.17954497382767,38.8279106263678,41.0,40.0,Forest,Deciduous,2022_SCBI_5,2022_SCBI_5__4_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30,2560,2560,1.0,0.0,743560.0,0.0,-1.0,4302740.0,33.04334433443344,0.9294117647058824,2022-04-28,32,20220428T155819_20220428T160457_T17SQD,sen2neon/s2/GeoTIFF/10-20-60m/2022_SCBI_5__4_1.tif,sen2neon/s2/GeoTIFF/60m/2022_SCBI_5__4_1.tif,sen2neon/neon/GeoTIFF/10m/2022_SCBI_5__4_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SCBI_5__4_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SCBI_5__4_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SCBI_5__4_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SCBI_5__4_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SCBI_5__4_1.tif,0.0,Tree cover,2022-05-30 13:15:34,2022-05-30 16:32:29,COPERNICUS/S2_SR_HARMONIZED/20220428T155819_20220428T160457_T17SQD,2022-04-28 16:12:17.486,2022-04-28 16:12:17.486
1174,2022_SCBI_5__4_2.tif,neon_10m_linearized/2022_SCBI_5__4_2.tif,neon_2.5m_linearized/2022_SCBI_5__4_2.tif,EPSG:32617,747400.0,4301460.0,-78.15008860310698,38.82719517803153,41.0,40.0,Forest,Deciduous,2022_SCBI_5,2022_SCBI_5__4_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30,2560,2560,1.0,0.0,746120.0,0.0,-1.0,4302740.0,36.93955395539554,0.9254901960784314,2022-04-28,32,20220428T155819_20220428T160457_T17SQD,sen2neon/s2/GeoTIFF/10-20-60m/2022_SCBI_5__4_2.tif,sen2neon/s2/GeoTIFF/60m/2022_SCBI_5__4_2.tif,sen2neon/neon/GeoTIFF/10m/2022_SCBI_5__4_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SCBI_5__4_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SCBI_5__4_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SCBI_5__4_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SCBI_5__4_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SCBI_5__4_2.tif,0.0,Tree cover,2022-05-30 13:15:34,2022-05-30 16:32:29,COPERNICUS/S2_SR_HARMONIZED/20220428T155819_20220428T160457_T17SQD,2022-04-28 16:12:17.486,2022-04-28 16:12:17.486
1175,2022_SCBI_5__4_3.tif,neon_10m_linearized/2022_SCBI_5__4_3.tif,neon_2.5m_linearized/2022_SCBI_5__4_3.tif,EPSG:32617,749960.0,4301460.0,-78.12063328445541,38.82647231391932,41.0,40.0,Forest,Deciduous,2022_SCBI_5,2022_SCBI_5__4_3,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30,2560,2560,1.0,0.0,748680.0,0.0,-1.0,4302740.0,40.67528752875288,0.9254901960784314,2022-04-28,32,20220428T155819_20220428T160457_T17SQD,sen2neon/s2/GeoTIFF/10-20-60m/2022_SCBI_5__4_3.tif,sen2neon/s2/GeoTIFF/60m/2022_SCBI_5__4_3.tif,sen2neon/neon/GeoTIFF/10m/2022_SCBI_5__4_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SCBI_5__4_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SCBI_5__4_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SCBI_5__4_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SCBI_5__4_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SCBI_5__4_3.tif,0.0,Tree cover,2022-05-30 13:15:34,2022-05-30 16:32:29,COPERNICUS/S2_SR_HARMONIZED/20220428T155819_20220428T160457_T17SQD,2022-04-28 16:12:17.486,2022-04-28 16:12:17.486
1176,2022_SERC_6__1_0.tif,neon_10m_linearized/2022_SERC_6__1_0.tif,neon_2.5m_linearized/2022_SERC_6__1_0.tif,EPSG:32618,359300.0,4308180.0,-76.62279444047252,38.91125268587857,41.0,40.0,Forest,Deciduous,2022_SERC_6,2022_SERC_6__1_0,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29,2560,2560,1.0,0.0,358020.0,0.0,-1.0,4309460.0,38.776792104908345,0.9254901960784314,2022-04-20,39,20220420T154941_20220420T155638_T18SUJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SERC_6__1_0.tif,sen2neon/s2/GeoTIFF/60m/2022_SERC_6__1_0.tif,sen2neon/neon/GeoTIFF/10m/2022_SERC_6__1_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SERC_6__1_0.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SERC_6__1_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SERC_6__1_0.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SERC_6__1_0.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SERC_6__1_0.tif,0.0,Tree cover,2022-05-29 13:38:05,2022-05-30 20:03:29,COPERNICUS/S2_SR_HARMONIZED/20220420T154941_20220420T155638_T18SUJ,2022-04-20 16:02:28.245,2022-04-20 16:02:28.245
1177,2022_SERC_6__1_3.tif,neon_10m_linearized/2022_SERC_6__1_3.tif,neon_2.5m_linearized/2022_SERC_6__1_3.tif,EPSG:32618,366980.0,4308180.0,-76.53424589914663,38.91245018845558,41.0,40.0,Forest,Deciduous,2022_SERC_6,2022_SERC_6__1_3,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29,2560,2560,1.0,0.0,365700.0,0.0,-1.0,4309460.0,0.0390927053011908,0.9176470588235294,2022-04-20,39,20220420T154941_20220420T155638_T18SUJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SERC_6__1_3.tif,sen2neon/s2/GeoTIFF/60m/2022_SERC_6__1_3.tif,sen2neon/neon/GeoTIFF/10m/2022_SERC_6__1_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SERC_6__1_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SERC_6__1_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SERC_6__1_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SERC_6__1_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SERC_6__1_3.tif,0.0,Tree cover,2022-05-29 13:38:05,2022-05-30 20:03:29,COPERNICUS/S2_SR_HARMONIZED/20220420T154941_20220420T155638_T18SUJ,2022-04-20 16:02:28.245,2022-04-20 16:02:28.245
1178,2022_SERC_6__1_4.tif,neon_10m_linearized/2022_SERC_6__1_4.tif,neon_2.5m_linearized/2022_SERC_6__1_4.tif,EPSG:32618,369540.0,4308180.0,-76.50472856616081,38.91283443805392,11.0,10.0,Water,Open Water,2022_SERC_6,2022_SERC_6__1_4,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29,2560,2560,1.0,0.0,368260.0,0.0,-1.0,4309460.0,39.82172926531909,0.9019607843137256,2022-04-20,39,20220420T154941_20220420T155638_T18SUJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SERC_6__1_4.tif,sen2neon/s2/GeoTIFF/60m/2022_SERC_6__1_4.tif,sen2neon/neon/GeoTIFF/10m/2022_SERC_6__1_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SERC_6__1_4.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SERC_6__1_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SERC_6__1_4.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SERC_6__1_4.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SERC_6__1_4.tif,0.0,Water,2022-05-29 13:38:05,2022-05-30 20:03:29,COPERNICUS/S2_SR_HARMONIZED/20220420T154941_20220420T155638_T18SUJ,2022-04-20 16:02:28.245,2022-04-20 16:02:28.245
1179,2022_SERC_6__2_1.tif,neon_10m_linearized/2022_SERC_6__2_1.tif,neon_2.5m_linearized/2022_SERC_6__2_1.tif,EPSG:32618,361860.0,4305620.0,-76.59276346115406,38.88859877970433,41.0,40.0,Forest,Deciduous,2022_SERC_6,2022_SERC_6__2_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29,2560,2560,1.0,0.0,360580.0,0.0,-1.0,4306900.0,0.0,0.9254901960784314,2022-04-20,39,20220420T154941_20220420T155638_T18SUJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SERC_6__2_1.tif,sen2neon/s2/GeoTIFF/60m/2022_SERC_6__2_1.tif,sen2neon/neon/GeoTIFF/10m/2022_SERC_6__2_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SERC_6__2_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SERC_6__2_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SERC_6__2_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SERC_6__2_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SERC_6__2_1.tif,0.0,Tree cover,2022-05-29 13:38:05,2022-05-30 20:03:29,COPERNICUS/S2_SR_HARMONIZED/20220420T154941_20220420T155638_T18SUJ,2022-04-20 16:02:28.245,2022-04-20 16:02:28.245
1180,2022_SERC_6__2_4.tif,neon_10m_linearized/2022_SERC_6__2_4.tif,neon_2.5m_linearized/2022_SERC_6__2_4.tif,EPSG:32618,369540.0,4305620.0,-76.50424179679047,38.88977294462389,11.0,10.0,Water,Open Water,2022_SERC_6,2022_SERC_6__2_4,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29,2560,2560,1.0,0.0,368260.0,0.0,-1.0,4306900.0,41.38659807631757,0.9058823529411764,2022-04-20,39,20220420T154941_20220420T155638_T18SUJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SERC_6__2_4.tif,sen2neon/s2/GeoTIFF/60m/2022_SERC_6__2_4.tif,sen2neon/neon/GeoTIFF/10m/2022_SERC_6__2_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SERC_6__2_4.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SERC_6__2_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SERC_6__2_4.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SERC_6__2_4.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SERC_6__2_4.tif,0.0,Tree cover,2022-05-29 13:38:05,2022-05-30 20:03:29,COPERNICUS/S2_SR_HARMONIZED/20220420T154941_20220420T155638_T18SUJ,2022-04-20 16:02:28.245,2022-04-20 16:02:28.245
1181,2022_SERC_6__3_1.tif,neon_10m_linearized/2022_SERC_6__3_1.tif,neon_2.5m_linearized/2022_SERC_6__3_1.tif,EPSG:32618,361860.0,4303060.0,-76.5922486651818,38.86553815040209,41.0,40.0,Forest,Deciduous,2022_SERC_6,2022_SERC_6__3_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29,2560,2560,1.0,0.0,360580.0,0.0,-1.0,4304340.0,0.0,0.9254901960784314,2022-04-20,39,20220420T154941_20220420T155638_T18SUJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SERC_6__3_1.tif,sen2neon/s2/GeoTIFF/60m/2022_SERC_6__3_1.tif,sen2neon/neon/GeoTIFF/10m/2022_SERC_6__3_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SERC_6__3_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SERC_6__3_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SERC_6__3_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SERC_6__3_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SERC_6__3_1.tif,0.0,Tree cover,2022-05-29 13:38:05,2022-05-30 20:03:29,COPERNICUS/S2_SR_HARMONIZED/20220420T154941_20220420T155638_T18SUJ,2022-04-20 16:02:28.245,2022-04-20 16:02:28.245
1182,2022_SERC_6__4_1.tif,neon_10m_linearized/2022_SERC_6__4_1.tif,neon_2.5m_linearized/2022_SERC_6__4_1.tif,EPSG:32618,361860.0,4300500.0,-76.5917344585753,38.84247742404441,41.0,40.0,Forest,Deciduous,2022_SERC_6,2022_SERC_6__4_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29,2560,2560,1.0,0.0,360580.0,0.0,-1.0,4301780.0,38.91625162516252,0.9294117647058824,2022-04-20,39,20220420T154941_20220420T155638_T18SUJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SERC_6__4_1.tif,sen2neon/s2/GeoTIFF/60m/2022_SERC_6__4_1.tif,sen2neon/neon/GeoTIFF/10m/2022_SERC_6__4_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SERC_6__4_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SERC_6__4_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SERC_6__4_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SERC_6__4_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SERC_6__4_1.tif,0.0,Tree cover,2022-05-29 13:38:05,2022-05-30 20:03:29,COPERNICUS/S2_SR_HARMONIZED/20220420T154941_20220420T155638_T18SUJ,2022-04-20 16:02:28.245,2022-04-20 16:02:28.245
1183,2022_SERC_6__4_2.tif,neon_10m_linearized/2022_SERC_6__4_2.tif,neon_2.5m_linearized/2022_SERC_6__4_2.tif,EPSG:32618,364420.0,4300500.0,-76.56224685631545,38.84287561284235,41.0,40.0,Forest,Deciduous,2022_SERC_6,2022_SERC_6__4_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29,2560,2560,1.0,0.0,363140.0,0.0,-1.0,4301780.0,42.16911691169117,0.9215686274509804,2022-04-20,39,20220420T154941_20220420T155638_T18SUJ,sen2neon/s2/GeoTIFF/10-20-60m/2022_SERC_6__4_2.tif,sen2neon/s2/GeoTIFF/60m/2022_SERC_6__4_2.tif,sen2neon/neon/GeoTIFF/10m/2022_SERC_6__4_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SERC_6__4_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SERC_6__4_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SERC_6__4_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SERC_6__4_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SERC_6__4_2.tif,0.0,Tree cover,2022-05-29 13:38:05,2022-05-30 20:03:29,COPERNICUS/S2_SR_HARMONIZED/20220420T154941_20220420T155638_T18SUJ,2022-04-20 16:02:28.245,2022-04-20 16:02:28.245
1184,2022_SRER_5__1_4.tif,neon_10m_linearized/2022_SRER_5__1_4.tif,neon_2.5m_linearized/2022_SRER_5__1_4.tif,EPSG:32612,512520.0,3530160.0,-110.86758380416816,31.90722494119685,52.0,50.0,Rural,ShrubScrub,2022_SRER_5,2022_SRER_5__1_4,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,2560,2560,1.0,0.0,511240.0,0.0,-1.0,3531440.0,0.0,0.8980392156862745,2022-08-07,22,20220807T175921_20220807T181138_T12SWA,sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_4.tif,sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_4.tif,sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_4.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_4.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_4.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_4.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_4.tif,0.0,Shrubland,2022-08-29 17:02:14,2022-09-07 18:37:34,COPERNICUS/S2_SR_HARMONIZED/20220807T175921_20220807T181138_T12SWA,2022-08-07 18:15:28.923,2022-08-07 18:15:28.923
1185,2022_SRER_5__1_5.tif,neon_10m_linearized/2022_SRER_5__1_5.tif,neon_2.5m_linearized/2022_SRER_5__1_5.tif,EPSG:32612,515080.0,3530160.0,-110.84050837018754,31.907193844451843,52.0,50.0,Rural,ShrubScrub,2022_SRER_5,2022_SRER_5__1_5,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,2560,2560,1.0,0.0,513800.0,0.0,-1.0,3531440.0,0.0,0.9058823529411764,2022-07-23,37,20220723T175919_20220723T180701_T12SWA,sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_5.tif,sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_5.tif,sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_5.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_5.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_5.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_5.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_5.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_5.tif,0.0,Shrubland,2022-08-29 17:02:14,2022-09-07 18:37:34,COPERNICUS/S2_SR_HARMONIZED/20220723T175919_20220723T180701_T12SWA,2022-07-23 18:15:22.472,2022-07-23 18:15:22.472
1186,2022_SRER_5__1_6.tif,neon_10m_linearized/2022_SRER_5__1_6.tif,neon_2.5m_linearized/2022_SRER_5__1_6.tif,EPSG:32612,517640.0,3530160.0,-110.8134329818971,31.907156979106947,52.0,50.0,Rural,ShrubScrub,2022_SRER_5,2022_SRER_5__1_6,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,2560,2560,1.0,0.0,516360.0,0.0,-1.0,3531440.0,0.0,0.8941176470588236,2022-09-16,18,20220916T180011_20220916T180742_T12SWA,sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_6.tif,sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_6.tif,sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_6.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_6.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_6.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_6.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_6.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_6.tif,0.0,Shrubland,2022-08-29 17:02:14,2022-09-07 18:37:34,COPERNICUS/S2_SR_HARMONIZED/20220916T180011_20220916T180742_T12SWA,2022-09-16 18:15:26.496,2022-09-16 18:15:26.496
1187,2022_SRER_5__1_7.tif,neon_10m_linearized/2022_SRER_5__1_7.tif,neon_2.5m_linearized/2022_SRER_5__1_7.tif,EPSG:32612,520200.0,3530160.0,-110.78635764705308,31.907114345198664,52.0,50.0,Rural,ShrubScrub,2022_SRER_5,2022_SRER_5__1_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,2560,2560,1.0,0.0,518920.0,0.0,-1.0,3531440.0,0.0,0.8980392156862745,2022-08-17,12,20220817T175921_20220817T181135_T12SWA,sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_7.tif,sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_7.tif,sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_7.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_7.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_7.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_7.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_7.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_7.tif,0.0,Shrubland,2022-08-29 17:02:14,2022-09-07 18:37:34,COPERNICUS/S2_SR_HARMONIZED/20220817T175921_20220817T181135_T12SWA,2022-08-17 18:15:30.019,2022-08-17 18:15:30.019
1188,2022_SRER_5__1_8.tif,neon_10m_linearized/2022_SRER_5__1_8.tif,neon_2.5m_linearized/2022_SRER_5__1_8.tif,EPSG:32612,522760.0,3530160.0,-110.7592823734116,31.907065942769165,52.0,50.0,Rural,ShrubScrub,2022_SRER_5,2022_SRER_5__1_8,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,2560,2560,1.0,0.0,521480.0,0.0,-1.0,3531440.0,30.1020020065706,0.8980392156862745,2022-08-17,12,20220817T175921_20220817T181135_T12SWA,sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_8.tif,sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_8.tif,sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_8.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_8.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_8.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_8.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_8.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_8.tif,0.0,Shrubland,2022-08-29 17:02:14,2022-09-07 18:37:34,COPERNICUS/S2_SR_HARMONIZED/20220817T175921_20220817T181135_T12SWA,2022-08-17 18:15:30.019,2022-08-17 18:15:30.019
1189,2022_SRER_5__2_2.tif,neon_10m_linearized/2022_SRER_5__2_2.tif,neon_2.5m_linearized/2022_SRER_5__2_2.tif,EPSG:32612,507400.0,3527600.0,-110.92175431513375,31.88417362701844,52.0,50.0,Rural,ShrubScrub,2022_SRER_5,2022_SRER_5__2_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,2560,2560,1.0,0.0,506120.0,0.0,-1.0,3528880.0,6.2624285685429,0.9019607843137256,2022-09-26,28,20220926T180121_20220926T181506_T12SVA,sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__2_2.tif,sen2neon/s2/GeoTIFF/60m/2022_SRER_5__2_2.tif,sen2neon/neon/GeoTIFF/10m/2022_SRER_5__2_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__2_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__2_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__2_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__2_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__2_2.tif,0.0,Shrubland,2022-08-29 17:02:14,2022-09-07 18:37:34,COPERNICUS/S2_SR_HARMONIZED/20220926T180121_20220926T181506_T12SVA,2022-09-26 18:15:28.106,2022-09-26 18:15:28.106
