,name,lr,hr,crs,x,y,lon,lat,LC_detail_id,LC_superclass_id,LC_superclass_text,LC_detail_text
575,2021_JORN_4__6_4.tif,neon_10m_linearized/2021_JORN_4__6_4.tif,neon_2.5m_linearized/2021_JORN_4__6_4.tif,EPSG:32613,325500.0,3608380.0,-106.8594909564574,32.59918613138,52.0,50.0,Rural,ShrubScrub
576,2021_JORN_4__6_5.tif,neon_10m_linearized/2021_JORN_4__6_5.tif,neon_2.5m_linearized/2021_JORN_4__6_5.tif,EPSG:32613,328060.0,3608380.0,-106.83222343748832,32.59958689696804,52.0,50.0,Rural,ShrubScrub
577,2021_JORN_4__6_7.tif,neon_10m_linearized/2021_JORN_4__6_7.tif,neon_2.5m_linearized/2021_JORN_4__6_7.tif,EPSG:32613,333180.0,3608380.0,-106.77768679641656,32.600370685643725,52.0,50.0,Rural,ShrubScrub
578,2021_JORN_4__6_8.tif,neon_10m_linearized/2021_JORN_4__6_8.tif,neon_2.5m_linearized/2021_JORN_4__6_8.tif,EPSG:32613,335740.0,3608380.0,-106.75041769026411,32.600753707948456,71.0,70.0,Rural,Grassland
579,2021_JORN_4__7_3.tif,neon_10m_linearized/2021_JORN_4__7_3.tif,neon_2.5m_linearized/2021_JORN_4__7_3.tif,EPSG:32613,322940.0,3605820.0,-106.8862742859884,32.57569831900845,71.0,70.0,Rural,Grassland
580,2021_JORN_4__7_4.tif,neon_10m_linearized/2021_JORN_4__7_4.tif,neon_2.5m_linearized/2021_JORN_4__7_4.tif,EPSG:32613,325500.0,3605820.0,-106.85901429165568,32.576104639366925,71.0,70.0,Rural,Grassland
581,2021_JORN_4__7_5.tif,neon_10m_linearized/2021_JORN_4__7_5.tif,neon_2.5m_linearized/2021_JORN_4__7_5.tif,EPSG:32613,328060.0,3605820.0,-106.83175375288444,32.57650505130558,71.0,70.0,Rural,Grassland
582,2021_JORN_4__7_8.tif,neon_10m_linearized/2021_JORN_4__7_8.tif,neon_2.5m_linearized/2021_JORN_4__7_8.tif,EPSG:32613,335740.0,3605820.0,-106.74996894959752,32.577670832634055,52.0,50.0,Rural,ShrubScrub
583,2021_JORN_4__8_3.tif,neon_10m_linearized/2021_JORN_4__8_3.tif,neon_2.5m_linearized/2021_JORN_4__8_3.tif,EPSG:32613,322940.0,3603260.0,-106.88579119396292,32.55261709458085,71.0,70.0,Rural,Grassland
584,2021_JORN_4__8_4.tif,neon_10m_linearized/2021_JORN_4__8_4.tif,neon_2.5m_linearized/2021_JORN_4__8_4.tif,EPSG:32613,325500.0,3603260.0,-106.85853817129258,32.55302305625475,71.0,70.0,Rural,Grassland
585,2021_JORN_4__8_5.tif,neon_10m_linearized/2021_JORN_4__8_5.tif,neon_2.5m_linearized/2021_JORN_4__8_5.tif,EPSG:32613,328060.0,3603260.0,-106.83128460475392,32.55342311472145,52.0,50.0,Rural,ShrubScrub
586,2021_JORN_4__8_6.tif,neon_10m_linearized/2021_JORN_4__8_6.tif,neon_2.5m_linearized/2021_JORN_4__8_6.tif,EPSG:32613,330620.0,3603260.0,-106.80403050230396,32.55381726958162,52.0,50.0,Rural,ShrubScrub
587,2021_JORN_4__8_7.tif,neon_10m_linearized/2021_JORN_4__8_7.tif,neon_2.5m_linearized/2021_JORN_4__8_7.tif,EPSG:32613,333180.0,3603260.0,-106.77677587190055,32.55420552044184,52.0,50.0,Rural,ShrubScrub
588,2021_JORN_4__8_8.tif,neon_10m_linearized/2021_JORN_4__8_8.tif,neon_2.5m_linearized/2021_JORN_4__8_8.tif,EPSG:32613,335740.0,3603260.0,-106.74952072150263,32.55458786691456,52.0,50.0,Rural,ShrubScrub
589,2021_JORN_4__9_6.tif,neon_10m_linearized/2021_JORN_4__9_6.tif,neon_2.5m_linearized/2021_JORN_4__9_6.tif,EPSG:32613,330620.0,3600700.0,-106.80356885492144,32.53073489403116,71.0,70.0,Rural,Grassland
590,2021_JORN_4__9_7.tif,neon_10m_linearized/2021_JORN_4__9_7.tif,neon_2.5m_linearized/2021_JORN_4__9_7.tif,EPSG:32613,333180.0,3600700.0,-106.77632118990716,32.53112280201806,71.0,70.0,Rural,Grassland
591,2021_JORN_4__9_8.tif,neon_10m_linearized/2021_JORN_4__9_8.tif,neon_2.5m_linearized/2021_JORN_4__9_8.tif,EPSG:32613,335740.0,3600700.0,-106.7490730054426,32.53150481082891,71.0,70.0,Rural,Grassland
592,2021_MCRA_2__0_0.tif,neon_10m_linearized/2021_MCRA_2__0_0.tif,neon_2.5m_linearized/2021_MCRA_2__0_0.tif,EPSG:32610,566300.0,4903720.0,-122.16908088454257,44.28370686132148,42.0,40.0,Forest,Evergreen
593,2021_MCRA_2__1_0.tif,neon_10m_linearized/2021_MCRA_2__1_0.tif,neon_2.5m_linearized/2021_MCRA_2__1_0.tif,EPSG:32610,566300.0,4901160.0,-122.169405548762,44.26066140575218,42.0,40.0,Forest,Evergreen
594,2021_OAES_5__0_1.tif,neon_10m_linearized/2021_OAES_5__0_1.tif,neon_2.5m_linearized/2021_OAES_5__0_1.tif,EPSG:32614,489840.0,3921700.0,-99.1119411475404,35.43869327160561,71.0,70.0,Rural,Grassland
595,2021_OAES_5__0_2.tif,neon_10m_linearized/2021_OAES_5__0_2.tif,neon_2.5m_linearized/2021_OAES_5__0_2.tif,EPSG:32614,492400.0,3921700.0,-99.08373553548704,35.43871612653903,71.0,70.0,Rural,Grassland
596,2021_OAES_5__0_3.tif,neon_10m_linearized/2021_OAES_5__0_3.tif,neon_2.5m_linearized/2021_OAES_5__0_3.tif,EPSG:32614,494960.0,3921700.0,-99.05552989625843,35.438732392679654,71.0,70.0,Rural,Grassland
597,2021_OAES_5__0_4.tif,neon_10m_linearized/2021_OAES_5__0_4.tif,neon_2.5m_linearized/2021_OAES_5__0_4.tif,EPSG:32614,497520.0,3921700.0,-99.02732423900837,35.438742070010456,71.0,70.0,Rural,Grassland
598,2021_OAES_5__1_0.tif,neon_10m_linearized/2021_OAES_5__1_0.tif,neon_2.5m_linearized/2021_OAES_5__1_0.tif,EPSG:32614,487280.0,3919140.0,-99.14010674255778,35.41558087820291,82.0,80.0,Rural,Crops
599,2021_OAES_5__1_1.tif,neon_10m_linearized/2021_OAES_5__1_1.tif,neon_2.5m_linearized/2021_OAES_5__1_1.tif,EPSG:32614,489840.0,3919140.0,-99.11190921320345,35.41561029695289,71.0,70.0,Rural,Grassland
600,2021_OAES_5__1_2.tif,neon_10m_linearized/2021_OAES_5__1_2.tif,neon_2.5m_linearized/2021_OAES_5__1_2.tif,EPSG:32614,492400.0,3919140.0,-99.08371164756149,35.415633132517684,71.0,70.0,Rural,Grassland
601,2021_OAES_5__1_3.tif,neon_10m_linearized/2021_OAES_5__1_3.tif,neon_2.5m_linearized/2021_OAES_5__1_3.tif,EPSG:32614,494960.0,3919140.0,-99.05551405477516,35.41564938487342,71.0,70.0,Rural,Grassland
602,2021_OAES_5__1_4.tif,neon_10m_linearized/2021_OAES_5__1_4.tif,neon_2.5m_linearized/2021_OAES_5__1_4.tif,EPSG:32614,497520.0,3919140.0,-99.0273164439878,35.415659054003086,71.0,70.0,Rural,Grassland
603,2021_OAES_5__2_1.tif,neon_10m_linearized/2021_OAES_5__2_1.tif,neon_2.5m_linearized/2021_OAES_5__2_1.tif,EPSG:32614,489840.0,3916580.0,-99.11187731515412,35.39252723387171,71.0,70.0,Rural,Grassland
604,2021_OAES_5__2_2.tif,neon_10m_linearized/2021_OAES_5__2_2.tif,neon_2.5m_linearized/2021_OAES_5__2_2.tif,EPSG:32614,492400.0,3916580.0,-99.08368778678026,35.392550050078746,71.0,70.0,Rural,Grassland
605,2021_OAES_5__2_3.tif,neon_10m_linearized/2021_OAES_5__2_3.tif,neon_2.5m_linearized/2021_OAES_5__2_3.tif,EPSG:32614,494960.0,3916580.0,-99.05549823129287,35.39256628865731,82.0,80.0,Rural,Crops
606,2021_OAES_5__2_4.tif,neon_10m_linearized/2021_OAES_5__2_4.tif,neon_2.5m_linearized/2021_OAES_5__2_4.tif,EPSG:32614,497520.0,3916580.0,-99.02730865782496,35.39257594959042,82.0,80.0,Rural,Crops
607,2021_OAES_5__3_0.tif,neon_10m_linearized/2021_OAES_5__3_0.tif,neon_2.5m_linearized/2021_OAES_5__3_0.tif,EPSG:32614,487280.0,3914020.0,-99.1400269173846,35.36941471349915,82.0,80.0,Rural,Crops
608,2021_OAES_5__3_1.tif,neon_10m_linearized/2021_OAES_5__3_1.tif,neon_2.5m_linearized/2021_OAES_5__3_1.tif,EPSG:32614,489840.0,3914020.0,-99.11184545335118,35.36944408238644,71.0,70.0,Rural,Grassland
609,2021_OAES_5__3_3.tif,neon_10m_linearized/2021_OAES_5__3_3.tif,neon_2.5m_linearized/2021_OAES_5__3_3.tif,EPSG:32614,494960.0,3914020.0,-99.05548242579118,35.36948310405566,82.0,80.0,Rural,Crops
610,2021_OAES_5__3_4.tif,neon_10m_linearized/2021_OAES_5__3_4.tif,neon_2.5m_linearized/2021_OAES_5__3_4.tif,EPSG:32614,497520.0,3914020.0,-99.02730088050969,35.36949275679682,82.0,80.0,Rural,Crops
611,2021_OAES_5__4_1.tif,neon_10m_linearized/2021_OAES_5__4_1.tif,neon_2.5m_linearized/2021_OAES_5__4_1.tif,EPSG:32614,489840.0,3911460.0,-99.11181362775352,35.34636084252152,71.0,70.0,Rural,Grassland
612,2021_OAES_5__4_2.tif,neon_10m_linearized/2021_OAES_5__4_2.tif,neon_2.5m_linearized/2021_OAES_5__4_2.tif,EPSG:32614,492400.0,3911460.0,-99.08364014652756,35.346383620045536,71.0,70.0,Rural,Grassland
613,2021_OAES_5__4_3.tif,neon_10m_linearized/2021_OAES_5__4_3.tif,neon_2.5m_linearized/2021_OAES_5__4_3.tif,EPSG:32614,494960.0,3911460.0,-99.05546663824964,35.3463998310929,71.0,70.0,Rural,Grassland
614,2021_OAES_5__5_1.tif,neon_10m_linearized/2021_OAES_5__5_1.tif,neon_2.5m_linearized/2021_OAES_5__5_1.tif,EPSG:32614,489840.0,3908900.0,-99.11178183832,35.32327751430144,71.0,70.0,Rural,Grassland
615,2021_OAES_5__5_2.tif,neon_10m_linearized/2021_OAES_5__5_2.tif,neon_2.5m_linearized/2021_OAES_5__5_2.tif,EPSG:32614,492400.0,3908900.0,-99.08361636699458,35.32330027250017,71.0,70.0,Rural,Grassland
616,2021_OAES_5__5_3.tif,neon_10m_linearized/2021_OAES_5__5_3.tif,neon_2.5m_linearized/2021_OAES_5__5_3.tif,EPSG:32614,494960.0,3908900.0,-99.05545086864788,35.32331646979347,71.0,70.0,Rural,Grassland
617,2021_OAES_5__5_4.tif,neon_10m_linearized/2021_OAES_5__5_4.tif,neon_2.5m_linearized/2021_OAES_5__5_4.tif,EPSG:32614,497520.0,3908900.0,-99.02728535238172,35.323326106164444,71.0,70.0,Rural,Grassland
618,2021_OAES_5__6_1.tif,neon_10m_linearized/2021_OAES_5__6_1.tif,neon_2.5m_linearized/2021_OAES_5__6_1.tif,EPSG:32614,489840.0,3906340.0,-99.1117500850096,35.30019409775074,82.0,80.0,Rural,Crops
619,2021_OAES_5__6_2.tif,neon_10m_linearized/2021_OAES_5__6_2.tif,neon_2.5m_linearized/2021_OAES_5__6_2.tif,EPSG:32614,492400.0,3906340.0,-99.0835926144829,35.30021683663497,82.0,80.0,Rural,Crops
620,2021_OAES_5__6_3.tif,neon_10m_linearized/2021_OAES_5__6_3.tif,neon_2.5m_linearized/2021_OAES_5__6_3.tif,EPSG:32614,494960.0,3906340.0,-99.05543511696553,35.3002330201819,71.0,70.0,Rural,Grassland
621,2021_OSBS_6__1_4.tif,neon_10m_linearized/2021_OSBS_6__1_4.tif,neon_2.5m_linearized/2021_OSBS_6__1_4.tif,EPSG:32617,405540.0,3290160.0,-81.97681165191639,29.738057383726687,42.0,40.0,Forest,Evergreen
622,2021_OSBS_6__2_0.tif,neon_10m_linearized/2021_OSBS_6__2_0.tif,neon_2.5m_linearized/2021_OSBS_6__2_0.tif,EPSG:32617,395300.0,3287600.0,-82.08244061591317,29.714133725582457,42.0,40.0,Forest,Evergreen
623,2021_OSBS_6__2_1.tif,neon_10m_linearized/2021_OSBS_6__2_1.tif,neon_2.5m_linearized/2021_OSBS_6__2_1.tif,EPSG:32617,397860.0,3287600.0,-82.05597785545078,29.71434742288616,42.0,40.0,Forest,Evergreen
624,2021_OSBS_6__2_2.tif,neon_10m_linearized/2021_OSBS_6__2_2.tif,neon_2.5m_linearized/2021_OSBS_6__2_2.tif,EPSG:32617,400420.0,3287600.0,-82.02951481348693,29.71455583311005,42.0,40.0,Forest,Evergreen
625,2021_OSBS_6__2_3.tif,neon_10m_linearized/2021_OSBS_6__2_3.tif,neon_2.5m_linearized/2021_OSBS_6__2_3.tif,EPSG:32617,402980.0,3287600.0,-82.00305149707117,29.71475895605402,42.0,40.0,Forest,Evergreen
626,2021_OSBS_6__2_4.tif,neon_10m_linearized/2021_OSBS_6__2_4.tif,neon_2.5m_linearized/2021_OSBS_6__2_4.tif,EPSG:32617,405540.0,3287600.0,-81.97658791325358,29.714956791523047,42.0,40.0,Forest,Evergreen
627,2021_OSBS_6__2_5.tif,neon_10m_linearized/2021_OSBS_6__2_5.tif,neon_2.5m_linearized/2021_OSBS_6__2_5.tif,EPSG:32617,408100.0,3287600.0,-81.95012406908465,29.71514933932717,42.0,40.0,Forest,Evergreen
628,2021_OSBS_6__3_0.tif,neon_10m_linearized/2021_OSBS_6__3_0.tif,neon_2.5m_linearized/2021_OSBS_6__3_0.tif,EPSG:32617,395300.0,3285040.0,-82.0821929256705,29.69103381801081,42.0,40.0,Forest,Evergreen
629,2021_OSBS_6__3_1.tif,neon_10m_linearized/2021_OSBS_6__3_1.tif,neon_2.5m_linearized/2021_OSBS_6__3_1.tif,EPSG:32617,397860.0,3285040.0,-82.05573621779196,29.69124731622157,42.0,40.0,Forest,Evergreen
630,2021_OSBS_6__3_3.tif,neon_10m_linearized/2021_OSBS_6__3_3.tif,neon_2.5m_linearized/2021_OSBS_6__3_3.tif,EPSG:32617,402980.0,3285040.0,-82.00282196538477,29.69165846597865,42.0,40.0,Forest,Evergreen
631,2021_OSBS_6__3_4.tif,neon_10m_linearized/2021_OSBS_6__3_4.tif,neon_2.5m_linearized/2021_OSBS_6__3_4.tif,EPSG:32617,405540.0,3285040.0,-81.97636443494221,29.69185611713032,42.0,40.0,Forest,Evergreen
632,2021_OSBS_6__3_5.tif,neon_10m_linearized/2021_OSBS_6__3_5.tif,neon_2.5m_linearized/2021_OSBS_6__3_5.tif,EPSG:32617,408100.0,3285040.0,-81.94990664439848,29.69204848554276,42.0,40.0,Forest,Evergreen
633,2021_OSBS_6__4_0.tif,neon_10m_linearized/2021_OSBS_6__4_0.tif,neon_2.5m_linearized/2021_OSBS_6__4_0.tif,EPSG:32617,395300.0,3282480.0,-82.08194552370126,29.66793382794776,81.0,80.0,Rural,Pasture
634,2021_OSBS_6__4_1.tif,neon_10m_linearized/2021_OSBS_6__4_1.tif,neon_2.5m_linearized/2021_OSBS_6__4_1.tif,EPSG:32617,397860.0,3282480.0,-82.05549486136421,29.668147127154487,81.0,80.0,Rural,Pasture
635,2021_OSBS_6__4_3.tif,neon_10m_linearized/2021_OSBS_6__4_3.tif,neon_2.5m_linearized/2021_OSBS_6__4_3.tif,EPSG:32617,402980.0,3282480.0,-82.00259270084332,29.66855789367204,42.0,40.0,Forest,Evergreen
636,2021_OSBS_6__4_4.tif,neon_10m_linearized/2021_OSBS_6__4_4.tif,neon_2.5m_linearized/2021_OSBS_6__4_4.tif,EPSG:32617,405540.0,3282480.0,-81.97614121673207,29.66875536058869,42.0,40.0,Forest,Evergreen
637,2021_OSBS_6__4_5.tif,neon_10m_linearized/2021_OSBS_6__4_5.tif,neon_2.5m_linearized/2021_OSBS_6__4_5.tif,EPSG:32617,408100.0,3282480.0,-81.94968947276944,29.668947549689594,42.0,40.0,Forest,Evergreen
638,2021_OSBS_6__4_6.tif,neon_10m_linearized/2021_OSBS_6__4_6.tif,neon_2.5m_linearized/2021_OSBS_6__4_6.tif,EPSG:32617,410660.0,3282480.0,-81.92323747599275,29.6691344607903,42.0,40.0,Forest,Evergreen
639,2021_OSBS_6__5_3.tif,neon_10m_linearized/2021_OSBS_6__5_3.tif,neon_2.5m_linearized/2021_OSBS_6__5_3.tif,EPSG:32617,402980.0,3279920.0,-82.0023637031903,29.64545723917455,90.0,90.0,Water,WoodyWetlands
640,2021_OSBS_6__5_4.tif,neon_10m_linearized/2021_OSBS_6__5_4.tif,neon_2.5m_linearized/2021_OSBS_6__5_4.tif,EPSG:32617,405540.0,3279920.0,-81.97591825837343,29.645654521938404,21.0,20.0,Developed,OpenSpace
641,2021_OSBS_6__5_5.tif,neon_10m_linearized/2021_OSBS_6__5_5.tif,neon_2.5m_linearized/2021_OSBS_6__5_5.tif,EPSG:32617,408100.0,3279920.0,-81.9494725539545,29.645846531807788,21.0,20.0,Developed,OpenSpace
642,2021_OSBS_6__5_6.tif,neon_10m_linearized/2021_OSBS_6__5_6.tif,neon_2.5m_linearized/2021_OSBS_6__5_6.tif,EPSG:32617,410660.0,3279920.0,-81.9230265969641,29.646033268598494,21.0,20.0,Developed,OpenSpace
643,2021_OSBS_6__6_2.tif,neon_10m_linearized/2021_OSBS_6__6_2.tif,neon_2.5m_linearized/2021_OSBS_6__6_2.tif,EPSG:32617,400420.0,3277360.0,-82.02857411834573,29.62215413604707,42.0,40.0,Forest,Evergreen
644,2021_OSBS_6__6_3.tif,neon_10m_linearized/2021_OSBS_6__6_3.tif,neon_2.5m_linearized/2021_OSBS_6__6_3.tif,EPSG:32617,402980.0,3277360.0,-82.00213497216961,29.6223565025266,42.0,40.0,Forest,Evergreen
645,2021_OSBS_6__6_4.tif,neon_10m_linearized/2021_OSBS_6__6_4.tif,neon_2.5m_linearized/2021_OSBS_6__6_4.tif,EPSG:32617,405540.0,3277360.0,-81.97569555961691,29.622553601219764,42.0,40.0,Forest,Evergreen
646,2021_SERC_5__0_2.tif,neon_10m_linearized/2021_SERC_5__0_2.tif,neon_2.5m_linearized/2021_SERC_5__0_2.tif,EPSG:32618,364420.0,4310740.0,-76.56426909095194,38.9351192414294,22.0,20.0,Developed,LowIntensity
647,2021_SJER_5__0_0.tif,neon_10m_linearized/2021_SJER_5__0_0.tif,neon_2.5m_linearized/2021_SJER_5__0_0.tif,EPSG:32611,252260.0,4113700.0,-119.7890512939084,37.136888732048334,52.0,50.0,Rural,ShrubScrub
648,2021_SJER_5__0_1.tif,neon_10m_linearized/2021_SJER_5__0_1.tif,neon_2.5m_linearized/2021_SJER_5__0_1.tif,EPSG:32611,254820.0,4113700.0,-119.76026151447152,37.13756314561248,71.0,70.0,Rural,Grassland
649,2021_SJER_5__0_2.tif,neon_10m_linearized/2021_SJER_5__0_2.tif,neon_2.5m_linearized/2021_SJER_5__0_2.tif,EPSG:32611,257380.0,4113700.0,-119.7314707814242,37.138230576945126,71.0,70.0,Rural,Grassland
650,2021_SJER_5__0_3.tif,neon_10m_linearized/2021_SJER_5__0_3.tif,neon_2.5m_linearized/2021_SJER_5__0_3.tif,EPSG:32611,259940.0,4113700.0,-119.70267910465849,37.13889102532843,71.0,70.0,Rural,Grassland
651,2021_SJER_5__1_0.tif,neon_10m_linearized/2021_SJER_5__1_0.tif,neon_2.5m_linearized/2021_SJER_5__1_0.tif,EPSG:32611,252260.0,4111140.0,-119.78820504040496,37.113839681990925,71.0,70.0,Rural,Grassland
652,2021_SJER_5__1_1.tif,neon_10m_linearized/2021_SJER_5__1_1.tif,neon_2.5m_linearized/2021_SJER_5__1_1.tif,EPSG:32611,254820.0,4111140.0,-119.75942396918084,37.11451353551401,71.0,70.0,Rural,Grassland
653,2021_SJER_5__1_2.tif,neon_10m_linearized/2021_SJER_5__1_2.tif,neon_2.5m_linearized/2021_SJER_5__1_2.tif,EPSG:32611,257380.0,4111140.0,-119.7306419454802,37.11518041259401,71.0,70.0,Rural,Grassland
654,2021_SJER_5__1_3.tif,neon_10m_linearized/2021_SJER_5__1_3.tif,neon_2.5m_linearized/2021_SJER_5__1_3.tif,EPSG:32611,259940.0,4111140.0,-119.7018589791834,37.11584031251404,71.0,70.0,Rural,Grassland
655,2021_SJER_5__2_0.tif,neon_10m_linearized/2021_SJER_5__2_0.tif,neon_2.5m_linearized/2021_SJER_5__2_0.tif,EPSG:32611,252260.0,4108580.0,-119.78735974925664,37.090790525587366,71.0,70.0,Rural,Grassland
656,2021_SJER_5__2_1.tif,neon_10m_linearized/2021_SJER_5__2_1.tif,neon_2.5m_linearized/2021_SJER_5__2_1.tif,EPSG:32611,254820.0,4108580.0,-119.75858737636696,37.09146381940316,71.0,70.0,Rural,Grassland
657,2021_SJER_5__2_2.tif,neon_10m_linearized/2021_SJER_5__2_2.tif,neon_2.5m_linearized/2021_SJER_5__2_2.tif,EPSG:32611,257380.0,4108580.0,-119.72981405213268,37.09213014256087,71.0,70.0,Rural,Grassland
658,2021_SJER_5__2_3.tif,neon_10m_linearized/2021_SJER_5__2_3.tif,neon_2.5m_linearized/2021_SJER_5__2_3.tif,EPSG:32611,259940.0,4108580.0,-119.70103978642248,37.09278949434452,71.0,70.0,Rural,Grassland
659,2021_SJER_5__3_0.tif,neon_10m_linearized/2021_SJER_5__3_0.tif,neon_2.5m_linearized/2021_SJER_5__3_0.tif,EPSG:32611,252260.0,4106020.0,-119.78651541931978,37.0677412628813,71.0,70.0,Rural,Grassland
660,2021_SJER_5__3_1.tif,neon_10m_linearized/2021_SJER_5__3_1.tif,neon_2.5m_linearized/2021_SJER_5__3_1.tif,EPSG:32611,254820.0,4106020.0,-119.757751734898,37.06841399732307,71.0,70.0,Rural,Grassland
661,2021_SJER_5__3_2.tif,neon_10m_linearized/2021_SJER_5__3_2.tif,neon_2.5m_linearized/2021_SJER_5__3_2.tif,EPSG:32611,257380.0,4106020.0,-119.72898710026148,37.06907976688837,71.0,70.0,Rural,Grassland
662,2021_SJER_5__3_3.tif,neon_10m_linearized/2021_SJER_5__3_3.tif,neon_2.5m_linearized/2021_SJER_5__3_3.tif,EPSG:32611,259940.0,4106020.0,-119.7002215252672,37.0697385708621,71.0,70.0,Rural,Grassland
663,2021_SJER_5__4_0.tif,neon_10m_linearized/2021_SJER_5__4_0.tif,neon_2.5m_linearized/2021_SJER_5__4_0.tif,EPSG:32611,252260.0,4103460.0,-119.78567204945293,37.04469189391638,71.0,70.0,Rural,Grassland
664,2021_SJER_5__4_1.tif,neon_10m_linearized/2021_SJER_5__4_1.tif,neon_2.5m_linearized/2021_SJER_5__4_1.tif,EPSG:32611,254820.0,4103460.0,-119.75691704364412,37.04536406931693,71.0,70.0,Rural,Grassland
665,2021_SJER_5__4_2.tif,neon_10m_linearized/2021_SJER_5__4_2.tif,neon_2.5m_linearized/2021_SJER_5__4_2.tif,EPSG:32611,257380.0,4103460.0,-119.72816108874838,37.04602928561919,71.0,70.0,Rural,Grassland
666,2021_SJER_5__4_3.tif,neon_10m_linearized/2021_SJER_5__4_3.tif,neon_2.5m_linearized/2021_SJER_5__4_3.tif,EPSG:32611,259940.0,4103460.0,-119.69940419461106,37.04668754210895,71.0,70.0,Rural,Grassland
667,2021_SOAP_5__0_2.tif,neon_10m_linearized/2021_SOAP_5__0_2.tif,neon_2.5m_linearized/2021_SOAP_5__0_2.tif,EPSG:32611,298420.0,4109740.0,-119.26873170971469,37.112308295733406,42.0,40.0,Forest,Evergreen
668,2021_SOAP_5__1_1.tif,neon_10m_linearized/2021_SOAP_5__1_1.tif,neon_2.5m_linearized/2021_SOAP_5__1_1.tif,EPSG:32611,295860.0,4107180.0,-119.29682631746654,37.08869565082846,42.0,40.0,Forest,Evergreen
669,2021_SOAP_5__1_2.tif,neon_10m_linearized/2021_SOAP_5__1_2.tif,neon_2.5m_linearized/2021_SOAP_5__1_2.tif,EPSG:32611,298420.0,4107180.0,-119.26804385293543,37.08924988094863,42.0,40.0,Forest,Evergreen
670,2021_SOAP_5__1_3.tif,neon_10m_linearized/2021_SOAP_5__1_3.tif,neon_2.5m_linearized/2021_SOAP_5__1_3.tif,EPSG:32611,300980.0,4107180.0,-119.23926060590652,37.08979713240432,42.0,40.0,Forest,Evergreen
671,2021_SOAP_5__1_4.tif,neon_10m_linearized/2021_SOAP_5__1_4.tif,neon_2.5m_linearized/2021_SOAP_5__1_4.tif,EPSG:32611,303540.0,4107180.0,-119.2104765862736,37.09033740460704,42.0,40.0,Forest,Evergreen
672,2021_SOAP_5__1_5.tif,neon_10m_linearized/2021_SOAP_5__1_5.tif,neon_2.5m_linearized/2021_SOAP_5__1_5.tif,EPSG:32611,306100.0,4107180.0,-119.18169180393232,37.09087069697576,52.0,50.0,Rural,ShrubScrub
673,2021_SOAP_5__2_0.tif,neon_10m_linearized/2021_SOAP_5__2_0.tif,neon_2.5m_linearized/2021_SOAP_5__2_0.tif,EPSG:32611,293300.0,4104620.0,-119.32490351485248,37.065076854128606,71.0,70.0,Rural,Grassland
674,2021_SOAP_5__2_1.tif,neon_10m_linearized/2021_SOAP_5__2_1.tif,neon_2.5m_linearized/2021_SOAP_5__2_1.tif,EPSG:32611,295860.0,4104620.0,-119.2961305424777,37.065637595884176,42.0,40.0,Forest,Evergreen
675,2021_SOAP_5__2_2.tif,neon_10m_linearized/2021_SOAP_5__2_2.tif,neon_2.5m_linearized/2021_SOAP_5__2_2.tif,EPSG:32611,298420.0,4104620.0,-119.26735677865436,37.06619136536416,42.0,40.0,Forest,Evergreen
676,2021_SOAP_5__2_4.tif,neon_10m_linearized/2021_SOAP_5__2_4.tif,neon_2.5m_linearized/2021_SOAP_5__2_4.tif,EPSG:32611,303540.0,4104620.0,-119.20980691618573,37.06727798512401,42.0,40.0,Forest,Evergreen
677,2021_SOAP_5__2_5.tif,neon_10m_linearized/2021_SOAP_5__2_5.tif,neon_2.5m_linearized/2021_SOAP_5__2_5.tif,EPSG:32611,306100.0,4104620.0,-119.18103083730637,37.06781083423585,42.0,40.0,Forest,Evergreen
678,2021_SOAP_5__3_0.tif,neon_10m_linearized/2021_SOAP_5__3_0.tif,neon_2.5m_linearized/2021_SOAP_5__3_0.tif,EPSG:32611,293300.0,4102060.0,-119.324199841425,37.04201916430156,71.0,70.0,Rural,Grassland
679,2021_SOAP_5__3_1.tif,neon_10m_linearized/2021_SOAP_5__3_1.tif,neon_2.5m_linearized/2021_SOAP_5__3_1.tif,EPSG:32611,295860.0,4102060.0,-119.2954355589377,37.04257943990165,42.0,40.0,Forest,Evergreen
680,2021_SOAP_5__3_2.tif,neon_10m_linearized/2021_SOAP_5__3_2.tif,neon_2.5m_linearized/2021_SOAP_5__3_2.tif,EPSG:32611,298420.0,4102060.0,-119.26667048594165,37.04313274901568,42.0,40.0,Forest,Evergreen
681,2021_SOAP_5__3_3.tif,neon_10m_linearized/2021_SOAP_5__3_3.tif,neon_2.5m_linearized/2021_SOAP_5__3_3.tif,EPSG:32611,300980.0,4102060.0,-119.2379046323056,37.043679091049206,42.0,40.0,Forest,Evergreen
682,2021_SOAP_5__3_4.tif,neon_10m_linearized/2021_SOAP_5__3_4.tif,neon_2.5m_linearized/2021_SOAP_5__3_4.tif,EPSG:32611,303540.0,4102060.0,-119.20913800790012,37.04421846541519,42.0,40.0,Forest,Evergreen
683,2021_SOAP_5__3_5.tif,neon_10m_linearized/2021_SOAP_5__3_5.tif,neon_2.5m_linearized/2021_SOAP_5__3_5.tif,EPSG:32611,306100.0,4102060.0,-119.18037062259728,37.04475087153409,42.0,40.0,Forest,Evergreen
